ts,reaction_time,time_to_me,success
2019-06-03 09:03:16.478709342+02:00,639,4378,True
2019-06-03 09:03:16.579996781+02:00,585,4760,True
2019-06-03 09:03:16.692998858+02:00,626,4500,True
2019-06-03 09:03:16.877080043+02:00,611,5713,True
2019-06-03 09:03:16.944603410+02:00,618,4466,True
2019-06-03 09:03:17.037580825+02:00,596,4479,True
2019-06-03 09:03:17.123225538+02:00,631,4432,True
2019-06-03 09:03:17.139159716+02:00,595,4467,True
2019-06-03 09:03:17.148852889+02:00,636,4431,True
2019-06-03 09:03:17.261123519+02:00,617,4499,True
2019-06-03 09:03:17.288300948+02:00,580,4449,True
2019-06-03 09:03:17.407594193+02:00,640,4437,True
2019-06-03 09:03:17.534030793+02:00,592,4928,True
2019-06-03 09:03:17.554074623+02:00,624,4256,True
2019-06-03 09:03:17.575260027+02:00,551,4279,True
2019-06-03 09:03:17.900802923+02:00,593,4443,True
2019-06-03 09:03:17.918289692+02:00,587,4393,True
2019-06-03 09:03:18.030974114+02:00,624,4499,False
2019-06-03 09:03:18.239075675+02:00,641,4495,True
2019-06-03 09:03:18.247822612+02:00,557,4506,True
2019-06-03 09:03:18.264095535+02:00,613,4323,True
2019-06-03 09:03:18.331140109+02:00,561,4511,True
2019-06-03 09:03:18.364398654+02:00,591,4495,True
2019-06-03 09:03:18.566626165+02:00,632,4930,True
2019-06-03 09:03:18.712853360+02:00,585,4418,True
2019-06-03 09:03:18.831716040+02:00,568,4433,True
2019-06-03 09:03:18.884651031+02:00,606,4347,True
2019-06-03 09:03:18.890446128+02:00,584,4463,True
2019-06-03 09:03:18.917513254+02:00,601,4432,True
2019-06-03 09:03:18.918858557+02:00,600,4562,False
2019-06-03 09:03:18.951288806+02:00,633,4386,True
2019-06-03 09:03:19.018750121+02:00,606,4880,False
2019-06-03 09:03:19.027753179+02:00,584,4452,True
2019-06-03 09:03:19.090106009+02:00,603,4523,False
2019-06-03 09:03:19.178884524+02:00,592,4541,True
2019-06-03 09:03:19.246731574+02:00,618,4438,True
2019-06-03 09:03:19.271508187+02:00,613,4685,False
2019-06-03 09:03:19.375219774+02:00,627,4390,True
2019-06-03 09:03:19.474453593+02:00,602,4497,True
2019-06-03 09:03:19.576951357+02:00,569,4401,True
2019-06-03 09:03:19.853345102+02:00,597,4492,True
2019-06-03 09:03:19.981883680+02:00,601,4490,True
2019-06-03 09:03:20.237617571+02:00,609,4558,False
2019-06-03 09:03:20.296919164+02:00,608,4322,True
2019-06-03 09:03:20.387380471+02:00,638,4467,True
2019-06-03 09:03:20.415946669+02:00,586,4512,True
2019-06-03 09:03:20.681034620+02:00,571,4455,True
2019-06-03 09:03:20.687678495+02:00,616,4343,True
2019-06-03 09:03:20.697810624+02:00,619,4433,True
2019-06-03 09:03:20.703819727+02:00,574,4283,True
2019-06-03 09:03:20.843261194+02:00,620,4440,True
2019-06-03 09:03:20.865710736+02:00,588,4947,False
2019-06-03 09:03:21.191419776+02:00,580,4431,True
2019-06-03 09:03:21.313569362+02:00,614,4398,True
2019-06-03 09:03:21.427943482+02:00,596,4492,True
2019-06-03 09:03:21.557076772+02:00,617,4453,True
2019-06-03 09:03:21.606120387+02:00,624,4721,True
2019-06-03 09:03:21.881901386+02:00,633,4423,True
2019-06-03 09:03:22.080224348+02:00,588,4427,True
2019-06-03 09:03:22.101488568+02:00,613,4421,True
2019-06-03 09:03:22.396169793+02:00,614,4458,True
2019-06-03 09:03:22.422218384+02:00,577,4544,False
2019-06-03 09:03:22.444977145+02:00,593,4578,True
2019-06-03 09:03:22.487647993+02:00,557,4517,True
2019-06-03 09:03:22.542614913+02:00,625,4463,True
2019-06-03 09:03:22.554752553+02:00,588,4457,True
2019-06-03 09:03:22.625815574+02:00,608,4667,False
2019-06-03 09:03:22.688128462+02:00,600,4666,True
2019-06-03 09:03:22.946861758+02:00,624,4410,True
2019-06-03 09:03:23.053685953+02:00,579,4412,True
2019-06-03 09:03:23.054898025+02:00,617,4506,False
2019-06-03 09:03:23.086122951+02:00,621,4334,True
2019-06-03 09:03:23.145688145+02:00,570,4596,True
2019-06-03 09:03:23.219891777+02:00,591,4338,True
2019-06-03 09:03:23.322190708+02:00,572,4465,True
2019-06-03 09:03:23.448192062+02:00,618,4383,True
2019-06-03 09:03:23.533345681+02:00,602,4502,False
2019-06-03 09:03:23.572970254+02:00,616,4425,True
2019-06-03 09:03:23.618906547+02:00,585,4442,True
2019-06-03 09:03:23.864110077+02:00,632,5835,False
2019-06-03 09:03:23.919227530+02:00,602,4403,True
2019-06-03 09:03:24.232456655+02:00,573,4405,True
2019-06-03 09:03:24.255275667+02:00,630,4446,True
2019-06-03 09:03:24.502615058+02:00,578,4501,True
2019-06-03 09:03:24.548934466+02:00,579,4506,True
2019-06-03 09:03:24.669037908+02:00,613,4673,False
2019-06-03 09:03:24.762629637+02:00,617,4524,True
2019-06-03 09:03:24.765257329+02:00,602,4482,True
2019-06-03 09:03:24.917645326+02:00,616,4339,True
2019-06-03 09:03:24.955912687+02:00,638,4933,False
2019-06-03 09:03:24.960899994+02:00,585,4386,True
2019-06-03 09:03:25.025747507+02:00,612,4717,False
2019-06-03 09:03:25.080196049+02:00,600,4345,True
2019-06-03 09:03:25.387137867+02:00,577,4485,True
2019-06-03 09:03:25.392424562+02:00,622,4509,False
2019-06-03 09:03:25.421269649+02:00,572,5150,False
2019-06-03 09:03:25.466822182+02:00,619,4474,True
2019-06-03 09:03:25.549327592+02:00,594,4477,True
2019-06-03 09:03:25.552935029+02:00,620,4421,True
2019-06-03 09:03:25.619004511+02:00,618,4405,True
2019-06-03 09:03:26.025293885+02:00,588,4408,True
2019-06-03 09:03:26.072878930+02:00,590,5390,True
2019-06-03 09:03:26.126625839+02:00,624,5034,False
2019-06-03 09:03:26.274636421+02:00,630,4821,False
2019-06-03 09:03:26.309437327+02:00,602,4503,False
2019-06-03 09:03:26.352765499+02:00,611,4401,True
2019-06-03 09:03:26.363258103+02:00,557,4434,True
2019-06-03 09:03:26.452037407+02:00,603,5181,False
2019-06-03 09:03:26.553316860+02:00,626,4402,True
2019-06-03 09:03:26.807465281+02:00,632,4353,True
2019-06-03 09:03:26.851823807+02:00,568,4421,True
2019-06-03 09:03:26.868856464+02:00,594,4486,True
2019-06-03 09:03:27.052892627+02:00,627,4547,False
2019-06-03 09:03:27.161599502+02:00,619,4407,True
2019-06-03 09:03:27.180051478+02:00,558,4414,True
2019-06-03 09:03:27.295902684+02:00,592,4365,True
2019-06-03 09:03:27.303177843+02:00,603,4547,False
2019-06-03 09:03:27.411276596+02:00,614,4537,False
2019-06-03 09:03:27.547486004+02:00,609,4416,True
2019-06-03 09:03:27.579294053+02:00,591,4578,False
2019-06-03 09:03:27.691063593+02:00,610,4439,True
2019-06-03 09:03:28.285519310+02:00,621,4675,True
2019-06-03 09:03:28.289578252+02:00,599,5410,False
2019-06-03 09:03:28.505761793+02:00,634,4409,True
2019-06-03 09:03:28.527750155+02:00,596,4544,True
2019-06-03 09:03:28.586396343+02:00,616,4354,True
2019-06-03 09:03:28.632146582+02:00,607,4530,True
2019-06-03 09:03:29.090972773+02:00,590,4481,True
2019-06-03 09:03:29.165658743+02:00,599,5407,False
2019-06-03 09:03:29.184851549+02:00,625,4448,True
2019-06-03 09:03:29.251309970+02:00,579,4570,False
2019-06-03 09:03:29.275229233+02:00,606,4508,False
2019-06-03 09:03:29.379512874+02:00,640,4482,False
2019-06-03 09:03:29.450651836+02:00,625,5427,False
2019-06-03 09:03:29.594662040+02:00,596,4437,True
2019-06-03 09:03:29.805220430+02:00,600,4464,True
2019-06-03 09:03:29.835322203+02:00,552,4374,True
2019-06-03 09:03:30.028417829+02:00,598,4485,True
2019-06-03 09:03:30.338189857+02:00,620,4370,True
2019-06-03 09:03:30.362314438+02:00,613,4391,True
2019-06-03 09:03:30.508403092+02:00,635,4430,True
2019-06-03 09:03:30.533864692+02:00,639,4384,True
2019-06-03 09:03:30.639496758+02:00,629,4509,True
2019-06-03 09:03:30.741614061+02:00,601,4666,False
2019-06-03 09:03:30.744041609+02:00,566,4369,True
2019-06-03 09:03:30.781224491+02:00,574,4628,True
2019-06-03 09:03:30.903939610+02:00,608,4501,True
2019-06-03 09:03:31.007090216+02:00,591,4482,True
2019-06-03 09:03:31.130632558+02:00,580,4392,True
2019-06-03 09:03:31.299062593+02:00,632,4407,True
2019-06-03 09:03:31.407262314+02:00,629,4443,True
2019-06-03 09:03:31.473513041+02:00,613,4372,True
2019-06-03 09:03:31.505991870+02:00,606,4380,True
2019-06-03 09:03:31.565851406+02:00,575,4453,True
2019-06-03 09:03:31.746717128+02:00,612,4586,False
2019-06-03 09:03:31.895150668+02:00,605,4440,True
2019-06-03 09:03:32.154670299+02:00,619,4366,True
2019-06-03 09:03:32.185808166+02:00,588,4376,True
2019-06-03 09:03:32.455840554+02:00,601,4441,True
2019-06-03 09:03:32.514883267+02:00,603,4559,False
2019-06-03 09:03:32.521607784+02:00,595,4421,True
2019-06-03 09:03:32.641458357+02:00,611,4498,False
2019-06-03 09:03:32.643336893+02:00,605,4412,True
2019-06-03 09:03:32.866037965+02:00,583,4401,True
2019-06-03 09:03:32.941347074+02:00,597,4516,False
2019-06-03 09:03:32.944221102+02:00,641,4519,True
2019-06-03 09:03:33.298001401+02:00,559,4738,False
2019-06-03 09:03:33.355311472+02:00,613,4634,False
2019-06-03 09:03:33.501727309+02:00,633,4596,False
2019-06-03 09:03:33.638350660+02:00,603,4336,True
2019-06-03 09:03:33.687450095+02:00,569,4476,True
2019-06-03 09:03:33.855406876+02:00,646,4346,True
2019-06-03 09:03:33.894167716+02:00,604,4472,True
2019-06-03 09:03:33.940578910+02:00,554,4586,True
2019-06-03 09:03:33.967584608+02:00,596,4379,True
2019-06-03 09:03:34.082150608+02:00,620,4382,True
2019-06-03 09:03:34.084987448+02:00,631,4380,True
2019-06-03 09:03:34.099833420+02:00,617,4372,True
2019-06-03 09:03:34.175421216+02:00,587,4462,True
2019-06-03 09:03:34.227681839+02:00,622,4480,True
2019-06-03 09:03:34.233155346+02:00,576,4449,True
2019-06-03 09:03:34.311039136+02:00,582,4489,True
2019-06-03 09:03:34.481182871+02:00,609,5419,False
2019-06-03 09:03:34.557360193+02:00,597,4380,True
2019-06-03 09:03:34.650325922+02:00,577,4431,True
2019-06-03 09:03:34.963663967+02:00,603,5153,False
2019-06-03 09:03:34.974835981+02:00,634,6390,False
2019-06-03 09:03:35.051119905+02:00,587,4542,True
2019-06-03 09:03:35.164343010+02:00,608,4344,True
2019-06-03 09:03:35.187450681+02:00,593,4390,True
2019-06-03 09:03:35.380173370+02:00,568,4497,True
2019-06-03 09:03:35.382116800+02:00,639,4408,True
2019-06-03 09:03:35.393341937+02:00,583,4443,True
2019-06-03 09:03:35.548457464+02:00,597,4538,False
2019-06-03 09:03:35.631067427+02:00,619,6588,False
2019-06-03 09:03:35.717117261+02:00,606,4396,True
2019-06-03 09:03:36.122262249+02:00,614,4460,True
2019-06-03 09:03:36.361123962+02:00,550,4473,True
2019-06-03 09:03:36.391162537+02:00,599,4466,True
2019-06-03 09:03:36.499402200+02:00,597,4393,True
2019-06-03 09:03:36.618520857+02:00,588,4473,True
2019-06-03 09:03:36.943386831+02:00,614,4438,True
2019-06-03 09:03:37.230491461+02:00,633,4396,True
2019-06-03 09:03:37.272209314+02:00,598,4548,False
2019-06-03 09:03:37.382844197+02:00,574,4755,True
2019-06-03 09:03:37.387031133+02:00,611,4424,True
2019-06-03 09:03:37.389632527+02:00,594,4387,True
2019-06-03 09:03:37.480100168+02:00,608,4395,True
2019-06-03 09:03:37.602672091+02:00,563,4749,True
2019-06-03 09:03:37.616257800+02:00,598,4382,True
2019-06-03 09:03:37.636059841+02:00,598,4428,True
2019-06-03 09:03:37.642510125+02:00,584,4394,True
2019-06-03 09:03:37.896221032+02:00,620,4464,True
2019-06-03 09:03:38.302385656+02:00,623,5051,True
2019-06-03 09:03:38.481315327+02:00,606,4475,True
2019-06-03 09:03:38.513428040+02:00,601,4371,True
2019-06-03 09:03:38.538066843+02:00,631,4462,True
2019-06-03 09:03:38.605365306+02:00,609,4365,True
2019-06-03 09:03:38.689033124+02:00,589,4376,True
2019-06-03 09:03:38.757911344+02:00,625,4389,True
2019-06-03 09:03:38.788721661+02:00,589,4513,False
2019-06-03 09:03:38.836897527+02:00,609,4457,True
2019-06-03 09:03:39.024489497+02:00,603,4442,True
2019-06-03 09:03:39.170580228+02:00,620,4437,True
2019-06-03 09:03:39.202646408+02:00,605,4313,True
2019-06-03 09:03:39.248632641+02:00,619,4390,True
2019-06-03 09:03:39.278314306+02:00,609,4762,False
2019-06-03 09:03:39.293545609+02:00,555,4499,True
2019-06-03 09:03:39.441143482+02:00,562,4431,True
2019-06-03 09:03:39.691683228+02:00,633,4428,True
2019-06-03 09:03:39.704080874+02:00,580,4369,True
2019-06-03 09:03:39.806270811+02:00,640,4381,True
2019-06-03 09:03:39.814615085+02:00,562,4482,True
2019-06-03 09:03:39.829755537+02:00,599,4439,True
2019-06-03 09:03:39.990075954+02:00,595,4296,True
2019-06-03 09:03:40.006854156+02:00,566,4407,True
2019-06-03 09:03:40.134948426+02:00,632,4837,True
2019-06-03 09:03:40.163545575+02:00,625,4401,True
2019-06-03 09:03:40.486586038+02:00,630,4487,False
2019-06-03 09:03:40.490422628+02:00,625,4335,True
2019-06-03 09:03:40.609923202+02:00,649,4373,True
2019-06-03 09:03:40.666617606+02:00,646,4438,True
2019-06-03 09:03:40.729825370+02:00,615,4425,True
2019-06-03 09:03:41.364325087+02:00,576,4377,True
2019-06-03 09:03:41.431834450+02:00,606,4465,True
2019-06-03 09:03:41.446074316+02:00,605,4416,True
2019-06-03 09:03:41.662078312+02:00,597,4526,False
2019-06-03 09:03:41.855447945+02:00,634,4362,True
2019-06-03 09:03:42.070260482+02:00,567,4423,True
2019-06-03 09:03:42.133570535+02:00,580,4462,True
2019-06-03 09:03:42.405639088+02:00,615,4470,True
2019-06-03 09:03:42.450657824+02:00,583,4664,False
2019-06-03 09:03:42.973668498+02:00,556,4441,True
2019-06-03 09:03:43.017628029+02:00,595,4343,True
2019-06-03 09:03:43.042149621+02:00,588,4377,True
2019-06-03 09:03:43.195605173+02:00,574,4565,False
2019-06-03 09:03:43.252995496+02:00,605,4546,True
2019-06-03 09:03:43.327278512+02:00,605,4511,False
2019-06-03 09:03:43.544639978+02:00,575,4489,True
2019-06-03 09:03:43.564083928+02:00,631,5057,False
2019-06-03 09:03:43.600246745+02:00,568,4455,True
2019-06-03 09:03:43.754594639+02:00,583,4529,False
2019-06-03 09:03:43.784792385+02:00,587,4435,True
2019-06-03 09:03:43.884780409+02:00,594,4395,True
2019-06-03 09:03:43.909831994+02:00,612,4479,True
2019-06-03 09:03:43.934864856+02:00,600,4725,False
2019-06-03 09:03:44.204159179+02:00,607,4685,False
2019-06-03 09:03:44.234117826+02:00,569,4437,True
2019-06-03 09:03:44.261532274+02:00,594,4436,True
2019-06-03 09:03:44.270995994+02:00,627,4456,True
2019-06-03 09:03:44.510452278+02:00,615,4386,True
2019-06-03 09:03:44.529904636+02:00,638,4376,True
2019-06-03 09:03:44.864773959+02:00,588,4471,True
2019-06-03 09:03:44.982148794+02:00,580,4362,True
2019-06-03 09:03:45.047372773+02:00,585,4385,True
2019-06-03 09:03:45.104404695+02:00,582,4577,True
2019-06-03 09:03:45.482931524+02:00,583,4438,True
2019-06-03 09:03:45.519224749+02:00,579,4456,True
2019-06-03 09:03:45.520634088+02:00,617,4388,True
2019-06-03 09:03:45.648183165+02:00,586,4390,True
2019-06-03 09:03:45.667589292+02:00,595,4584,False
2019-06-03 09:03:45.799280817+02:00,594,4409,True
2019-06-03 09:03:45.812551117+02:00,584,4318,True
2019-06-03 09:03:45.980061742+02:00,589,4438,True
2019-06-03 09:03:46.254490512+02:00,589,4411,True
2019-06-03 09:03:46.266813057+02:00,649,5413,False
2019-06-03 09:03:46.306223874+02:00,646,4470,False
2019-06-03 09:03:46.342787090+02:00,608,4576,False
2019-06-03 09:03:46.447770987+02:00,587,4352,True
2019-06-03 09:03:46.454304470+02:00,558,4519,True
2019-06-03 09:03:46.491744935+02:00,623,4500,True
2019-06-03 09:03:46.511722250+02:00,603,4375,True
2019-06-03 09:03:46.560550962+02:00,604,4473,True
2019-06-03 09:03:46.847241058+02:00,597,4420,True
2019-06-03 09:03:46.948686274+02:00,628,5449,True
2019-06-03 09:03:47.066555196+02:00,616,4388,True
2019-06-03 09:03:47.083187500+02:00,611,4526,True
2019-06-03 09:03:47.089607990+02:00,565,4336,True
2019-06-03 09:03:47.128452527+02:00,589,4428,True
2019-06-03 09:03:47.284998308+02:00,584,4782,True
2019-06-03 09:03:47.341642559+02:00,642,4481,True
2019-06-03 09:03:47.375142349+02:00,614,4867,False
2019-06-03 09:03:47.581834682+02:00,604,4424,True
2019-06-03 09:03:47.850353737+02:00,620,4482,True
2019-06-03 09:03:47.878602061+02:00,628,4370,True
2019-06-03 09:03:48.259584791+02:00,566,4478,True
2019-06-03 09:03:48.331692204+02:00,608,4491,True
2019-06-03 09:03:48.371004857+02:00,571,4475,True
2019-06-03 09:03:48.561379805+02:00,588,5047,False
2019-06-03 09:03:48.621271751+02:00,590,4458,True
2019-06-03 09:03:48.915463883+02:00,646,4379,True
2019-06-03 09:03:49.069978020+02:00,605,4388,True
2019-06-03 09:03:49.172617373+02:00,610,4580,False
2019-06-03 09:03:49.343698381+02:00,637,4345,True
2019-06-03 09:03:49.351210807+02:00,610,4414,True
2019-06-03 09:03:49.352824154+02:00,581,4435,True
2019-06-03 09:03:49.371446982+02:00,582,4320,True
2019-06-03 09:03:49.392164792+02:00,582,4719,False
2019-06-03 09:03:49.398888053+02:00,592,4829,False
2019-06-03 09:03:49.432344613+02:00,618,4526,True
2019-06-03 09:03:49.535144778+02:00,629,6822,False
2019-06-03 09:03:49.557661022+02:00,580,4443,True
2019-06-03 09:03:49.589211086+02:00,586,4604,True
2019-06-03 09:03:49.597064720+02:00,596,4365,True
2019-06-03 09:03:49.607396402+02:00,591,4447,True
2019-06-03 09:03:49.655311628+02:00,588,4514,True
2019-06-03 09:03:49.656824362+02:00,570,4440,True
2019-06-03 09:03:49.675353740+02:00,605,4450,True
2019-06-03 09:03:49.914542970+02:00,606,4823,False
2019-06-03 09:03:49.922622519+02:00,597,5170,False
2019-06-03 09:03:49.928868113+02:00,609,4356,True
2019-06-03 09:03:50.021883983+02:00,606,4432,True
2019-06-03 09:03:50.115486832+02:00,560,4476,True
2019-06-03 09:03:50.135697501+02:00,586,4726,True
2019-06-03 09:03:50.173308900+02:00,585,4409,True
2019-06-03 09:03:50.496224438+02:00,633,4414,True
2019-06-03 09:03:50.521700715+02:00,589,4415,True
2019-06-03 09:03:50.561929014+02:00,559,4848,False
2019-06-03 09:03:50.563284505+02:00,642,4451,True
2019-06-03 09:03:50.669524967+02:00,589,4466,True
2019-06-03 09:03:50.775567658+02:00,648,4466,False
2019-06-03 09:03:50.837730196+02:00,585,4358,True
2019-06-03 09:03:50.983846240+02:00,564,4467,True
2019-06-03 09:03:51.004111102+02:00,582,4429,True
2019-06-03 09:03:51.057591034+02:00,622,4643,False
2019-06-03 09:03:51.076729299+02:00,591,4740,False
2019-06-03 09:03:51.169262421+02:00,592,4514,False
2019-06-03 09:03:51.253730231+02:00,621,4493,False
2019-06-03 09:03:51.341556455+02:00,595,4478,True
2019-06-03 09:03:51.575317406+02:00,616,4477,True
2019-06-03 09:03:51.655843110+02:00,593,4421,True
2019-06-03 09:03:51.684733846+02:00,596,4456,True
2019-06-03 09:03:51.786358831+02:00,632,4484,True
2019-06-03 09:03:51.790179532+02:00,646,4478,False
2019-06-03 09:03:51.949492706+02:00,631,4525,False
2019-06-03 09:03:51.968986633+02:00,587,4547,False
2019-06-03 09:03:52.076700126+02:00,585,4483,True
2019-06-03 09:03:52.174063143+02:00,581,4463,True
2019-06-03 09:03:52.301531102+02:00,597,4830,False
2019-06-03 09:03:52.364394783+02:00,588,5848,False
2019-06-03 09:03:52.404741654+02:00,591,4958,True
2019-06-03 09:03:52.436872158+02:00,620,4457,True
2019-06-03 09:03:52.515863992+02:00,585,4370,True
2019-06-03 09:03:52.597250856+02:00,582,4422,True
2019-06-03 09:03:52.717887916+02:00,592,4439,True
2019-06-03 09:03:52.844297029+02:00,607,4504,False
2019-06-03 09:03:52.928627786+02:00,593,5646,False
2019-06-03 09:03:52.963566959+02:00,555,4508,True
2019-06-03 09:03:53.055877206+02:00,575,4446,True
2019-06-03 09:03:53.062780837+02:00,599,4471,True
2019-06-03 09:03:53.169047587+02:00,565,4373,True
2019-06-03 09:03:53.190453906+02:00,559,4906,False
2019-06-03 09:03:53.196549729+02:00,625,4388,True
2019-06-03 09:03:53.202677444+02:00,602,4448,True
2019-06-03 09:03:53.241458763+02:00,594,4477,True
2019-06-03 09:03:53.396341101+02:00,601,4337,True
2019-06-03 09:03:53.454233904+02:00,555,4482,True
2019-06-03 09:03:53.592967464+02:00,573,4592,True
2019-06-03 09:03:53.791971500+02:00,605,4359,True
2019-06-03 09:03:53.810838950+02:00,628,4453,True
2019-06-03 09:03:53.989356206+02:00,612,4288,True
2019-06-03 09:03:54.009275358+02:00,583,4314,True
2019-06-03 09:03:54.062772740+02:00,570,4375,True
2019-06-03 09:03:54.067916393+02:00,573,4443,True
2019-06-03 09:03:54.144011201+02:00,642,4347,True
2019-06-03 09:03:54.276667802+02:00,626,4963,False
2019-06-03 09:03:54.379045081+02:00,593,4390,True
2019-06-03 09:03:54.574913643+02:00,581,4446,True
2019-06-03 09:03:54.739919540+02:00,627,4423,True
2019-06-03 09:03:55.166916993+02:00,575,5442,False
2019-06-03 09:03:55.218926293+02:00,603,4371,True
2019-06-03 09:03:55.256003421+02:00,618,4505,False
2019-06-03 09:03:55.426714365+02:00,597,4604,False
2019-06-03 09:03:55.493008134+02:00,595,4457,True
2019-06-03 09:03:55.626534800+02:00,649,5244,True
2019-06-03 09:03:56.088524625+02:00,589,4683,True
2019-06-03 09:03:56.276848514+02:00,590,4404,True
2019-06-03 09:03:56.343316254+02:00,613,5171,False
